pressure_bar,feed_flow_m3_h,salinity_g_L,temperature_C,recovery_rate,pump_efficiency,erd_efficiency,membrane_condition,effective_pressure_bar,permeate_flow_m3_h,concentrate_flow_m3_h,hydraulic_power_kW,pump_power_kW,recovery_energy_kW,net_power_kW,SEC_physical_kWh_m3,SEC_kWh_m3
55.84289297070436,931.9565758388774,41.36822462033092,25.281658248328522,0.43447676865834073,0.8906240228788276,0.914038405498665,0.9878776442827701,61.26132796666545,404.9134816003673,527.0430942385101,1585.913817865444,1780.6771175329197,322.1574035768508,1458.519713956069,3.6020527352941216,3.548933774483833
57.327236865873836,973.952420648831,32.52257879286024,19.986842357230678,0.4652129369096571,0.8438490401151664,0.7248094162299202,0.937798743025485,58.48186933472252,453.0952660203124,520.8571546285186,1582.1821722950453,1874.9587865610574,254.369179937718,1620.5896066233395,3.57670831756315,3.42512107839429
59.121399684340716,949.8398402020905,36.18793319074162,15.848784842200734,0.4346184261822434,0.88603304057251,0.7226802206869577,0.881140923653126,66.88305562885819,412.8178964738261,537.0219437282644,1764.6719686317276,1991.6548117567775,284.81963997952516,1706.8351717772523,4.134595874734493,4.0704872850032965
65.70351922786027,526.7927949917174,34.60157790962051,20.608815705192203,0.4648700894498699,0.8055175946544331,0.7656738692504838,0.8480024764157141,70.68793557000238,244.89021372934664,281.90258126237075,1034.3859764198887,1284.1258630280324,184.15295379991437,1099.9729092281182,4.491698106171818,4.575113379587308
53.993475643167194,875.8383858903821,39.308209649807296,29.166728740414552,0.37939843244149485,0.7517808549586279,0.9186915156384983,0.71202072590448,60.367192619550984,332.2917106789,543.5466752114821,1468.6640151289257,1953.5799634186606,389.835881755958,1563.7440816627027,4.70593767887812,4.902463107224684
60.28468876827223,860.0944586815633,41.81297090497247,24.626015959478373,0.33126339414177214,0.7105653372729444,0.7322256462683747,0.9952965936442124,66.73828904903307,284.9178096653849,575.1766490161784,1594.4786831378278,2243.9578733987023,384.57652997363334,1859.381343425069,6.526027086930004,6.5477840863301635
61.84829137724085,387.1904259189301,34.56530062444248,25.072187230008105,0.44759018947951845,0.8452169702967701,0.8799992006568615,0.8150443367725128,64.81693768448004,173.30263610170937,213.88778981722072,697.1249363559604,824.788144174611,140.33115976330572,684.4569844113053,3.9494897469973,4.10567592104418
50.92900825439995,846.0239267356096,38.541746014740745,24.4842323045646,0.3720949010283108,0.7242605996011068,0.7252914049032757,0.74566846417506,57.96515866503338,314.8011892862695,531.2227374493401,1362.2197541012272,1880.8419992078573,299.7967351974942,1581.045264010363,5.022361153066084,4.817723804125155
62.150897038028766,133.30687124394336,33.9809763275974,17.98488208439155,0.4342541650458265,0.7605550256543934,0.8557844634369562,0.900012656618937,66.57437176415272,57.88906406691012,75.41780717703324,246.52281124750897,324.1354049766444,54.92629164427403,269.20911333237035,4.650431263169317,4.588590274931019
53.41048247374583,636.6428906338477,37.6533025457161,21.2750079615342,0.35412878839635314,0.8064941815767794,0.7890168247797862,0.7852864867286378,60.87508520165133,225.45357550131646,411.1893151325313,1076.5469502878077,1334.8477582107873,238.0849657567291,1096.7627924540582,4.86469460515455,4.822579710686508
51.30103185970559,307.00795355893274,36.63932486688336,26.264096975449775,0.3162459269613345,0.8128833175559496,0.8972284907414667,0.8757334812793143,53.9706768176638,97.09001485774702,209.91793870118573,460.26186227726373,566.2090146727419,121.57598757009998,444.6330271026419,4.579595829232317,4.563856752944745
68.97771074506667,208.51019719955093,41.72005329631537,16.520593463297388,0.49851635909755265,0.8201166393974272,0.7584226122063409,0.8760303723533773,84.09699157912446,103.94574434263285,104.56445285691808,487.0855638347837,593.9223037745767,79.06162244285153,514.8606813317251,4.9531674874019584,4.9656634950945735
69.31264066149119,169.25788146628824,38.08527272696467,19.167791641345683,0.33124030158611983,0.7332510660699401,0.8598004573474899,0.8337189462708607,79.69041678767805,56.065031702721036,113.19284976356721,374.6730866291088,510.9751679425055,102.83373368993935,408.1414342525661,7.2797860244990735,7.430676542452982
66.16794696232922,726.6598982903258,35.49506372086819,19.144786626987802,0.4976841987926962,0.7759474809643297,0.7589206336439712,0.9508355846635128,70.8109765269042,361.6471492754029,365.0127490149229,1429.3193611355239,1842.031060348567,245.7752767790023,1596.2557835695648,4.41384865543065,4.354949353493095
56.09227538346741,405.8874673912595,33.14095784887933,21.48028391391759,0.4954559865132895,0.8234388454233933,0.8784150707780384,0.7794901184666329,59.772260813141216,201.0993755697171,204.78809182154242,673.9114322693254,818.411028353679,126.95165098417802,691.4593773695009,3.438396441612947,3.452737513887999
51.953442280127675,752.2900943758854,33.51246828734934,29.705531114132775,0.45876362078160793,0.893963772926757,0.9184195086401872,0.8345897774853203,51.307776181527174,345.12332757401873,407.16676680186663,1072.1758829393855,1199.3504831064665,208.66145865717007,990.6890244492964,2.870536255584818,2.866650448805859
63.684660530243136,158.82070671904813,34.25316929951235,16.012538200257328,0.43188459241639954,0.8455262275399378,0.7317004497816899,0.8613076385772914,70.30732063025883,68.59221618864063,90.2284905304075,310.17384305612273,366.8411847596672,53.37231265536646,313.4688721043008,4.570035632646806,4.443095137066091
58.80304987479202,383.7613040475493,34.50966661340298,22.780514915708928,0.41556141005021696,0.8845207514187916,0.9166489221488758,0.8990874162301898,61.20544734836423,159.47638863270961,224.28491541483967,652.4522858117188,737.6336674579655,138.30907968846634,599.3245877694992,3.758077248349314,3.74526220240535
52.44076469689558,585.5421631378035,40.50616057841138,17.690470230183156,0.47322030907556695,0.8524424116628354,0.8483938136035745,0.9351915551516768,61.260121769276864,277.09044341684745,308.4517197209561,996.3995615241007,1168.8760998886155,182.83655898064194,986.0395409079736,3.5585476306903954,3.5432110522981506
59.903538202225405,811.6508483550672,37.61222788282525,29.56014818114616,0.3578879043238976,0.8183433937784801,0.731777622716756,0.8184421848634768,63.24672139135271,290.4800211605086,521.1708271945586,1425.9515298046665,1742.4855392559834,286.56767675441944,1455.917862501564,5.012110150243611,4.98728809097982
50.68777042230437,386.8772526388629,37.233909113743664,16.699552570911962,0.3935362424969754,0.7384046738272689,0.806885463839928,0.8938140832289788,57.64450206320826,152.25022031105115,234.62703232781175,619.4818496652578,838.9462738018501,143.68748320431783,695.2587905975323,4.5665535930069625,4.570904530823881
68.18640804157565,663.3022387933082,33.14768871869217,21.05401503542387,0.4238779938733004,0.8333371303785027,0.7402150733712745,0.7451832859205557,73.61222411584968,281.1592223113763,382.1430164819319,1356.3098071832735,1627.5643526974925,242.92857492525116,1384.6357777722415,4.9247389660183165,4.935919139042976
55.17559963200034,897.3799734125685,40.60139693349435,26.068274772519093,0.38223809517389823,0.8246759131919814,0.8750869722166423,0.9797944301627436,59.6598043454045,343.0128116844236,554.3671617281449,1487.153156591059,1803.3182887989303,341.20294682760084,1462.1153419713296,4.262567729733942,4.207287105328469
63.25044568707964,654.2768693640741,39.22814303208484,25.56831642041168,0.3854972908180536,0.8204938340914533,0.8897170336044874,0.814917641926301,70.67383496761511,252.22196058476814,402.05490877930595,1284.4515413490121,1565.4615403311434,299.56160856908014,1265.8999317620633,5.018991719940313,5.210624061289748
56.23422152178822,309.6635272782704,32.676683619000016,21.340929553408984,0.3660569335004169,0.7979571735976482,0.7264491300681997,0.9188564265929315,57.22310870643971,113.35448121240637,196.30904606586404,492.2197134406673,616.849788092585,99.42667784742095,517.423110245164,4.56464627345084,4.404498311571905
60.40136042355621,121.96070340088421,39.078350972297685,20.197862519290773,0.4128463633369072,0.8057313207978551,0.826534963173661,0.7061023245646533,72.42727406405943,50.351032869066216,71.609670531818,245.36892472948074,304.5294608710387,51.72617234011996,252.80328853091873,5.020816339325416,4.91222058430229
60.934205586865595,883.0889865108369,37.43538217342646,20.96418567829306,0.4701149056030232,0.7668885054236207,0.9036562640064792,0.761556142871442,69.86331755911223,415.15329553261154,467.93569097822535,1713.7646193766993,2234.6985347368513,374.51736144035755,1860.1811732964939,4.480709158071398,4.854395412176313
53.69708911051054,119.14246976534842,32.817253457467785,18.96414394737959,0.34030567560126257,0.8038625385284606,0.9340407603877491,0.8461247632970734,56.96036311141056,40.544858666299895,78.59761109904852,188.511064995125,234.50659280653966,50.574509279329384,183.93208352721027,4.536508193086663,4.3952425044988095
69.39169255529117,887.2315054157795,36.58300641528656,18.079994080602,0.48688660775068826,0.7395111811356956,0.8283794666854425,0.963475740319704,75.7936404762744,431.98113796142525,455.2503674543542,1867.9584927974247,2525.9367815490355,375.7795971784773,2150.1571843705583,4.9774330298712295,4.775286332903941
65.5026564672223,576.0434206244909,36.84696287130047,22.24559546338335,0.4378175307496459,0.8610348794720754,0.9375698059028517,0.8581765449852031,71.72799223196292,252.20190802239424,323.8415126020966,1147.7343888840785,1332.9708427001083,245.9062717820744,1087.064570918034,4.310294792938316,4.405269131623706
68.78997883128378,945.1609286616066,33.65774540163276,19.02800634101411,0.464654642536006,0.7371553909397415,0.8339222426140074,0.9789611446881636,71.07107316794996,439.1734134462583,505.9875152153483,1865.9333754554602,2531.2619271178746,395.5166127172488,2135.745314400626,4.863102476174773,4.560065075048787
67.89654700855297,818.9049121962988,41.45698147000282,19.31192497345875,0.41123813852600233,0.7169932579778933,0.7985476236499769,0.8451390689748388,81.47880742168098,336.76493172140533,482.1399804748935,1853.4276565975224,2585.000118166618,425.37219961354674,2159.627918553071,6.412864627899146,6.367601235845252
61.9579995762217,998.1406994800037,40.499753714806616,24.851340952118356,0.4559033402848127,0.7872492052714315,0.9120507821382238,0.8471347290207849,70.22849752762451,455.05567896715314,543.0850205128506,1947.1644901570232,2473.3775240658015,429.5893776760803,2043.788146389721,4.4912924744254115,4.780418294548327
68.43748470046233,415.64063390653916,38.69022337329108,29.528059975498383,0.30324007946789344,0.8316614879012123,0.8232456776145223,0.7359240365501595,75.12403929737975,126.03889885590455,289.6017350506346,867.3500920884077,1042.9124165377182,209.3767732462454,833.5356432914728,6.613320576883349,6.306805881165049
51.76985004103839,790.4694600380142,36.62295561000607,24.05455800839063,0.46367608495590706,0.7875433649867083,0.8179756276411307,0.940796873245666,54.38023711881813,366.52178450763626,423.9476755303779,1194.053240890315,1516.1745930149098,232.80097005681594,1283.3736229580938,3.501493436964742,3.2932983677914027
53.919657248382904,461.73782224831797,36.117655415845086,16.154692005974493,0.3080277718170733,0.7553508263902617,0.8225781223524571,0.7740896237401187,62.68155446547113,142.22807255081725,319.50974969750075,803.9567903896103,1064.3488592335711,212.04003278997774,852.3088264435934,5.99254993165339,5.723032385373561
50.90454577821076,531.888058273518,38.50973467150954,16.133754207811005,0.4779826752725725,0.8116342367780881,0.9116962504674363,0.9698837468116945,57.90368026634122,254.23327703911008,277.65478123440795,855.5076684376348,1054.0556690088745,175.5766174850881,878.4790515237864,3.4554054518545394,3.5485313483602954
56.506606615265284,664.7549168965331,37.45431869406905,29.27134831268349,0.49839254944772865,0.7694004670824399,0.907985385422013,0.9732472660991188,57.03906542520496,331.30889778997613,333.446019106557,1053.2499776830011,1368.9229767131753,218.21765992472373,1150.7053167884517,3.473209818584192,3.5904073850112814
57.77354579378964,886.3094027677049,32.62273105881886,19.459361854610005,0.35881349243535554,0.8865735380253266,0.8008799981100527,0.982993033562245,58.479753516011506,318.0197721853744,568.2896305823306,1439.754317021632,1623.9536318988385,291.8727106673525,1332.080921231486,4.188673276751526,4.124261266875544
55.42698063547792,985.6751222793656,37.125026487703316,16.38100479123713,0.34206371125715873,0.8845290279207144,0.7833249649676313,0.8560691467309269,63.77722370669571,337.16369042073353,648.511431858632,1746.2117437704374,1974.171212758617,356.1054889027013,1618.0657238559156,4.79905093527952,4.8974140690719965
66.57475018303859,791.4460724780664,40.06403617232839,23.985668807255724,0.4530726727716081,0.8004743639944191,0.8229820060097823,0.9031281354350933,74.31169577693703,358.58258741222943,432.863485065837,1633.7138822733814,2040.9321719199638,321.5263565235561,1719.4058153964077,4.795006438557946,4.99499493595773
57.135066533871786,475.99010395060037,36.59239877596958,24.354731674353992,0.35060526818405063,0.7655767988036517,0.8431931274342772,0.933554764018499,59.97390760394166,166.8846380485544,309.105465902046,792.9718476312192,1035.7835410769724,198.50564852514515,837.2778925518272,5.01710584234976,5.286125026493923
55.61869019374762,479.22130204936315,32.51956577554268,24.72757230178032,0.47311247663444067,0.8474264827913278,0.7595843026569992,0.7393043855951397,57.8631679344622,226.72557706855557,252.49572498080758,770.2572966181648,908.9370137230354,127.31973595501114,781.6172777680242,3.447415540292945,3.42193893799909
60.85392166316497,763.8240714300024,39.86278199384033,19.011030417863118,0.3205685184314953,0.7073425886966133,0.8984887711788976,0.8802871584992491,70.87826222562225,244.8579509206285,518.9661205093739,1503.847856362726,2126.0530334159507,454.2557757464922,1671.7972576694585,6.82762087726274,6.35621358682294
52.818484499495256,314.8994311914721,34.013637821359744,15.226660263217125,0.3251910392758716,0.7949538012087303,0.8216206914331057,0.7102893703909935,60.98193330328555,102.40247329653563,212.4969578949365,533.4215586155808,671.0095074764236,130.21137555355125,540.7981319228722,5.281104201036597,5.151049787266191
66.0439396150808,199.4267018182552,34.58620834888039,29.475230541817076,0.4958303110201231,0.7672646788540667,0.7835113871049899,0.8492698250166177,66.14584574091012,98.88180358826283,100.54489822999237,366.4235515302441,477.57124969900724,66.02801829558817,411.5432314034191,4.161971328082338,4.108680923421564
51.491012873595416,419.1599418766989,33.64706353432296,18.763395685366536,0.43476777965400093,0.8841071770205109,0.7267052482409976,0.7464528044860682,56.99153046197287,182.23723724963247,236.92270462706642,663.5712943306851,750.5552625044356,107.90359784172844,642.6516646627072,3.5264563618377793,3.499062270842165
69.73773873201034,358.51509248867353,35.30215064871498,25.14039432078821,0.4693774448857906,0.7024006054545364,0.7597112901009017,0.7548768777886253,75.12088350617871,168.27889806532647,190.23619442334706,748.1102916124593,1065.0763763626646,150.27373592745425,914.8026404352104,5.436229087262508,5.405591685060129
65.44489538593315,366.6773084103911,39.56751505688635,25.599448048180644,0.3648658754703036,0.8105629751436698,0.9373202929389959,0.8095142700077804,73.57031684707925,133.78803714825187,232.88927126213923,749.3490488996299,924.479740475205,192.62777549749265,731.8519649777123,5.470234712889463,5.653853194979408
53.97431363068345,310.246975944919,37.19385859503937,24.150111256192286,0.43529674990412087,0.8481327162133252,0.7762749217048817,0.8297311500149509,58.99668159918003,135.0495002964052,175.19747564851377,508.4317238036348,599.4718917030343,91.9756175010343,507.496274202,3.757853772788145,3.9015272429294368
50.11044234247205,137.8838706727257,34.04881274150713,19.693610913204722,0.41884836546171944,0.7970035975048082,0.7422148223417588,0.8869517273596561,53.23870606473426,57.75243385480627,80.13143681791942,203.90996838369654,255.8457314648023,38.62471667176578,217.22101479303652,3.7612443371502855,3.741873140390411
66.30922856909669,116.08654126007244,40.77830078152041,19.06644380646099,0.4206300240245894,0.7170806060325443,0.8151681979137483,0.7223285255315547,81.76430095185124,48.82948463915576,67.25705662091667,263.65930266800166,367.6843306734691,60.77799657828702,306.9063340951821,6.2852667064414955,6.492394819010836
64.13714687695234,988.9501507624284,40.79581854951529,23.965024240540547,0.4365064919075443,0.8944922780055804,0.7767719358400621,0.8511075283712334,73.42997389485258,431.6831609807447,557.2669897816837,2017.1828820498786,2255.1149201058774,345.47702102761315,1909.6378990782644,4.4237025478124785,4.47116817277708
64.58014336081975,484.9958203622761,40.70578425046007,27.991434504175373,0.4150718346258197,0.8036020862752196,0.7087898125677985,0.7547875390759303,73.46351195138853,201.30810494362441,283.6877154186517,989.7082290432654,1231.5899198702525,178.71218751738036,1052.877732352872,5.230180536683938,5.240301873196908
65.42540693371892,445.8939824437135,34.38796211381539,29.201005933850933,0.3858124738605332,0.8228372488638023,0.7807863043198543,0.8721925525095225,65.04812337415188,172.03146044613428,273.8625219975793,805.6824106052942,979.1516022370208,164.3429816154064,814.8086206216144,4.736393090592541,4.865205575054121
51.480893034681806,711.6825544237629,36.51239344180988,16.588587066056363,0.35518453887610935,0.7473219565415015,0.8360271559848671,0.891221383678355,58.02532176117215,252.77863991917582,458.9039145045871,1147.1002558958821,1534.9478840478569,289.6126354012599,1245.335248646597,4.926584180707611,4.93726285464379
57.169314570885454,296.42849907855776,41.849896561408755,17.3224291889658,0.4537162661826404,0.7966996170213607,0.8379280930049917,0.8670127769658561,69.58520587795311,134.4944317920475,161.93406728651027,572.9732815687244,719.1835785122037,115.22131488006794,603.9622636321358,4.49061166016129,4.767836586149854
52.317381190502594,954.9650655552028,39.7201247630999,29.171043881746193,0.34525448600063724,0.7858298983916644,0.7891397302942221,0.9214886531434923,55.42767166808272,329.7059728568264,625.2590926983764,1470.319169668969,1871.03999565075,338.35886236387876,1532.681133286871,4.648630171927253,4.448030925439305
67.26206851751186,807.7105129739969,32.2716742122556,26.04802842502189,0.43847086123088286,0.7149791684003967,0.8118256890631501,0.8006827732722703,67.79352278307783,354.1575242489466,453.5529887250503,1521.042807317615,2127.394579510061,339.4307471060896,1787.963832403971,5.048498789332976,4.970473599522007
62.46596253655116,180.46990208103358,32.65204591260492,28.244907372446598,0.34666656452986533,0.7212320707094934,0.9413794795586916,0.9295319774899393,59.94246831677447,62.562880955473105,117.90702112556048,300.4947607673263,416.6408746517918,89.68700683540288,326.95386781638894,5.2260040270378,5.206168379088468
56.617960497052984,475.8226982064355,36.63931376812333,18.039489512030148,0.42506603399089077,0.8674945039237549,0.7943371193075779,0.8298301245124581,64.36680579268307,202.25606720945407,273.5666309969814,850.7552002001132,980.7038504014396,156.75765173710414,823.9461986643355,4.073777415097596,4.1274843884593455
51.27116700572047,891.2064768059482,41.0922020586156,23.813788066641028,0.4494156534258058,0.747963990441318,0.7645567033149957,0.845255349496779,59.10983275787785,400.5221411110555,490.68433569489275,1463.3073832426983,1956.3874757918616,288.24147974222365,1668.145996049638,4.164928289412844,4.323357224490644
56.21964643431325,950.2588200622693,37.387017979527144,25.517093916262105,0.34374277778130785,0.7389916542997261,0.7608667610166899,0.8944306381783214,59.82835664166344,326.6446064193924,623.6142136428768,1579.233988571437,2137.011939692243,373.4717020905245,1763.5402376017182,5.398957163056403,5.395005358475964
56.50366644053494,520.6613601248828,36.978125080342906,25.201678281704588,0.3119886601722616,0.8009822902500279,0.8144411531760335,0.7055075151997672,63.21816625584679,162.4404401488296,358.2209199760532,914.3126785380599,1141.4892559642683,223.86962871981598,917.6196272444523,5.6489604830159275,5.4079369103809025
64.59212356676127,652.070250289637,33.05473699956631,21.122275363000472,0.3261947485988348,0.8537494262725026,0.8898800371792359,0.8961982664260745,66.66600796205736,212.70189136200742,439.3683589276296,1207.525569378602,1414.3793626318409,296.82454510678093,1117.55481752506,5.254089704463608,5.386889012140561
62.75114942710427,250.3305514828677,38.56780104724294,15.230923375369628,0.4211993934542051,0.7123893037157976,0.7514970460471182,0.8855755447216346,73.7227424634871,105.43907644764053,144.89147503522716,512.6404104920598,719.6071134394431,109.55185797591116,610.0552554635319,5.785855453376208,5.916897922200908
67.74425485152653,992.0517635232789,40.221031606002256,23.74389085206395,0.4698892812451471,0.8153615839276511,0.877324031785192,0.7929541350259839,78.36673104659181,466.15449011993417,525.8972734033447,2159.551492675719,2648.581359785208,431.1297319156025,2217.4516278696055,4.756902861321985,4.479785870929441
59.44429850323898,308.5045312450991,35.80420007507562,18.796523087694133,0.30899936424708485,0.7238420885681146,0.7052874558373541,0.7257382854698468,68.34269844370006,95.32770402208054,213.17682722301856,585.6675596499681,809.1095680945001,138.01299731765593,671.0965707768441,7.0398902151403915,7.039086794638207
52.39188491876603,948.458596721613,39.75611850925328,21.753813692143353,0.44683025180832925,0.7072922101651237,0.8047332444959865,0.7272806349739123,62.298821954684236,423.799993602893,524.6586031187201,1641.3292569041507,2320.5815549996905,361.5557265646462,1959.0258284350443,4.622524440787702,4.402010356488544
64.26489574445989,684.6819840931316,41.64476653900812,29.36371522625726,0.36826372919001044,0.7105487904324435,0.8939662663006966,0.9769671240955686,68.67446928083007,252.14354077135206,432.5384433217796,1306.1158856594875,1838.1790290073943,363.3396511927747,1474.8393778146196,5.849205469641708,5.732575044594335
65.21570097233794,646.9631153909733,34.037664591276894,20.98552976463652,0.3957056739839045,0.8668328216416883,0.7846832389436078,0.9067837963677512,68.19367648451997,256.00697561851166,390.9561397724616,1225.5220385663665,1413.792842136918,234.6371178852758,1179.1557242516421,4.60595154254218,4.481202717449226
61.22554395138992,561.4196599148577,37.23329631194741,27.5970240999664,0.4857719099691131,0.7235944967256123,0.8409342753613498,0.7381307841312221,66.8296953313521,272.72190049105035,288.6977594238073,1042.2084673650347,1440.321163415704,217.99434970664447,1222.3268137090595,4.481953270009467,4.590765866827134
65.41934359909122,307.6028305459828,34.871379580845755,17.82810908623877,0.36639430094716907,0.7090302728824583,0.7512448082064777,0.8070169507926719,73.0363574735714,112.70392406726587,194.89890647871692,624.0608414344113,880.1610668855981,146.63267484201845,733.5283920435796,6.508454768671433,6.531266285797902
59.87591192728782,258.87522880495743,39.92854419033839,25.086907470375433,0.3930673867878972,0.7875799774285824,0.8854988477815431,0.877744898170479,66.61447147918044,101.75540969048359,157.11981911447384,479.02323738594856,608.2217058767042,114.40853761308044,493.8131682636237,4.852942656962309,4.665775674753036
60.45465658763988,298.4375881631578,37.775933658811574,29.65510431658415,0.30273648295213623,0.868798694388405,0.7130697758171899,0.9506715115271946,61.52398970408841,90.34794582123247,208.0896423419253,510.0297528184193,587.0517026702684,102.15823180336355,484.8934708669048,5.36695623192521,5.508654497057185
